"Temp","WindSp","Precip","Snow","StationId","Date","Dir","Long","Lat","NumberOfLanes","FC","SpeedLimit","FRC","DayOfWeek","Month","Hour","AvgSp","ProbeCount","Volume","PenRate","ProbeCountLastWeek","AvgProbeCountLastMonth","fold"
36.8,10.1,0,0,484,2019-01-09,0,-85.153456,35.006969,0,3,40,4,"Wednesday",1,20,37.03,30,674,0.0445103857566766,19,25,9
35.1,12,0,0,484,2019-01-09,0,-85.153456,35.006969,0,3,40,4,"Wednesday",1,21,38.15,9,375.5,0.0239680426098535,13,15.5,9
33.6,13.9,0,0,484,2019-01-09,0,-85.153456,35.006969,0,3,40,4,"Wednesday",1,22,41.26,5,225.5,0.0221729490022173,12,12,9
32,14.1,0,0,484,2019-01-09,0,-85.153456,35.006969,0,3,40,4,"Wednesday",1,23,40.39,2,135,0.0148148148148148,5,6.75,9
30.5,14.3,0,0,484,2019-01-10,0,-85.153456,35.006969,0,3,40,4,"Thursday",1,0,47.22,1,66,0.0151515151515152,1,3.5,9
29.2,13,0,0,484,2019-01-10,0,-85.153456,35.006969,0,3,40,4,"Thursday",1,1,32.31,1,43,0.0232558139534884,3,2.75,9
30.1,13.7,0,0,484,2019-01-10,0,-85.153456,35.006969,0,3,40,4,"Thursday",1,10,37.56,41,766,0.0535248041775457,59,60,9
33.2,11.7,0,0,484,2019-01-10,0,-85.153456,35.006969,0,3,40,4,"Thursday",1,11,33.1,51,687.5,0.0741818181818182,59,65,9
29.8,9.5,0,0,484,2019-01-10,0,-85.153456,35.006969,0,3,40,4,"Thursday",1,2,40,0,30.5,0,3,2,9
29,10.7,0,0,484,2019-01-10,0,-85.153456,35.006969,0,3,40,4,"Thursday",1,3,37.13,1,39.5,0.0253164556962025,2,1.75,9
28.1,11,0,0,484,2019-01-10,0,-85.153456,35.006969,0,3,40,4,"Thursday",1,4,39.85,4,96.5,0.0414507772020725,1,4.25,9
27.3,11.6,0,0,484,2019-01-10,0,-85.153456,35.006969,0,3,40,4,"Thursday",1,5,37.2,11,207.5,0.0530120481927711,8,12.75,9
26.6,11.4,0,0,484,2019-01-10,0,-85.153456,35.006969,0,3,40,4,"Thursday",1,6,37.98,49,601.5,0.0814630091438071,35,37,9
26.2,11.3,0,0,484,2019-01-10,0,-85.153456,35.006969,0,3,40,4,"Thursday",1,7,32.61,106,1049.5,0.101000476417342,84,86.75,9
26.6,10.2,0,0,484,2019-01-10,0,-85.153456,35.006969,0,3,40,4,"Thursday",1,8,33.99,81,1016,0.0797244094488189,64,74.25,9
27.9,13.5,0,0,484,2019-01-10,0,-85.153456,35.006969,0,3,40,4,"Thursday",1,9,34.75,60,861,0.0696864111498258,39,68,9
76.8,4.3,0,0,487,2019-05-20,0,-85.231746,34.999746,0,4,30,5,"Monday",5,10,35.5,11,219.5,0.0501138952164009,18,18.25,7
80,4.5,0,0,487,2019-05-20,0,-85.231746,34.999746,0,4,30,5,"Monday",5,11,32.15,20,270,0.0740740740740741,25,20.75,7
82.8,4.5,0,0,487,2019-05-20,0,-85.231746,34.999746,0,4,30,5,"Monday",5,12,35.56,26,310.5,0.0837359098228663,17,18,7
84.6,4.9,0,0,487,2019-05-20,0,-85.231746,34.999746,0,4,30,5,"Monday",5,13,36.25,39,315,0.123809523809524,30,26,7
85.7,5.6,0,0,487,2019-05-20,0,-85.231746,34.999746,0,4,30,5,"Monday",5,14,35.38,32,354.5,0.0902679830747532,23,26.25,7
85.3,6.8,0,0,487,2019-05-20,0,-85.231746,34.999746,0,4,30,5,"Monday",5,15,34.11,37,358,0.103351955307263,31,28.75,7
85.2,7.1,0,0,487,2019-05-20,0,-85.231746,34.999746,0,4,30,5,"Monday",5,16,36.54,23,380,0.0605263157894737,31,25.75,7
84.8,6.2,0,0,487,2019-05-20,0,-85.231746,34.999746,0,4,30,5,"Monday",5,17,36.49,32,407.5,0.0785276073619632,31,27.5,7
83.6,5.6,0,0,487,2019-05-20,0,-85.231746,34.999746,0,4,30,5,"Monday",5,18,34.42,24,283.5,0.0846560846560847,13,20.25,7
81.6,3.6,0,0,487,2019-05-20,0,-85.231746,34.999746,0,4,30,5,"Monday",5,19,37.22,12,216,0.0555555555555556,15,14.25,7
74.4,4.2,0,0,487,2019-05-20,0,-85.231746,34.999746,0,4,30,5,"Monday",5,20,34.9,13,189,0.0687830687830688,10,13.25,7
73.9,4.9,0,0,487,2019-05-20,0,-85.231746,34.999746,0,4,30,5,"Monday",5,21,35.45,10,143.5,0.0696864111498258,4,7.25,7
68.9,4.9,0,0,487,2019-05-20,0,-85.231746,34.999746,0,4,30,5,"Monday",5,22,33.99,5,104,0.0480769230769231,7,6.5,7
66.8,4.8,0,0,487,2019-05-20,0,-85.231746,34.999746,0,4,30,5,"Monday",5,23,37.69,5,50,0.1,3,1.25,7
65.6,5,0,0,487,2019-05-21,0,-85.231746,34.999746,0,4,30,5,"Tuesday",5,0,35.57,2,28,0.0714285714285714,3,1.75,7
62.1,5.1,0,0,487,2019-05-21,0,-85.231746,34.999746,0,4,30,5,"Tuesday",5,1,30,0,16,0,0,0.25,7
60.7,5,0,0,487,2019-05-21,0,-85.231746,34.999746,0,4,30,5,"Tuesday",5,2,30,0,8.5,0,0,0.5,7
60,3.6,0,0,487,2019-05-21,0,-85.231746,34.999746,0,4,30,5,"Tuesday",5,3,30,0,13.5,0,0,0.25,7
61.4,3.3,0,0,487,2019-05-21,0,-85.231746,34.999746,0,4,30,5,"Tuesday",5,4,35.07,4,23.5,0.170212765957447,1,1.5,7
61.1,3,0,0,487,2019-05-21,0,-85.231746,34.999746,0,4,30,5,"Tuesday",5,5,29.52,1,60,0.0166666666666667,1,2,7
61,3.3,0,0,487,2019-05-21,0,-85.231746,34.999746,0,4,30,5,"Tuesday",5,6,37.24,20,161,0.124223602484472,16,14,7
59.9,3.5,0,0,487,2019-05-21,0,-85.231746,34.999746,0,4,30,5,"Tuesday",5,7,33.72,46,364.5,0.126200274348422,41,43.5,7
65.3,3.3,0,0,487,2019-05-21,0,-85.231746,34.999746,0,4,30,5,"Tuesday",5,8,36.35,36,341.5,0.105417276720351,27,31.25,7
70.2,3.2,0,0,487,2019-05-21,0,-85.231746,34.999746,0,4,30,5,"Tuesday",5,9,36.4,12,219,0.0547945205479452,23,22.25,7
76.8,4.3,0,0,489,2019-05-20,0,-85.254192,34.994751,0,4,30,5,"Monday",5,10,27.45,7,171.5,0.0408163265306122,9,8.75,2
80,4.5,0,0,489,2019-05-20,0,-85.254192,34.994751,0,4,30,5,"Monday",5,11,23,19,207.5,0.091566265060241,10,10.75,2
82.8,4.5,0,0,489,2019-05-20,0,-85.254192,34.994751,0,4,30,5,"Monday",5,12,21,18,211.5,0.0851063829787234,14,11.5,2
84.6,4.9,0,0,489,2019-05-20,0,-85.254192,34.994751,0,4,30,5,"Monday",5,13,19.6,7,203.5,0.0343980343980344,9,9.75,2
85.7,5.6,0,0,489,2019-05-20,0,-85.254192,34.994751,0,4,30,5,"Monday",5,14,19.25,16,235,0.0680851063829787,22,16.25,2
85.3,6.8,0,0,489,2019-05-20,0,-85.254192,34.994751,0,4,30,5,"Monday",5,15,21.47,8,241,0.033195020746888,13,15.75,2
85.2,7.1,0,0,489,2019-05-20,0,-85.254192,34.994751,0,4,30,5,"Monday",5,16,19.7,18,306.5,0.0587275693311582,19,16,2
84.8,6.2,0,0,489,2019-05-20,0,-85.254192,34.994751,0,4,30,5,"Monday",5,17,16.71,27,358.5,0.0753138075313808,35,26,2
83.6,5.6,0,0,489,2019-05-20,0,-85.254192,34.994751,0,4,30,5,"Monday",5,18,21.75,29,288.5,0.10051993067591,20,19.75,2
81.6,3.6,0,0,489,2019-05-20,0,-85.254192,34.994751,0,4,30,5,"Monday",5,19,23,21,216,0.0972222222222222,11,14.75,2
74.4,4.2,0,0,489,2019-05-20,0,-85.254192,34.994751,0,4,30,5,"Monday",5,20,21.93,13,167,0.0778443113772455,9,13.25,2
73.9,4.9,0,0,489,2019-05-20,0,-85.254192,34.994751,0,4,30,5,"Monday",5,21,28.27,12,136,0.0882352941176471,11,8.75,2
68.9,4.9,0,0,489,2019-05-20,0,-85.254192,34.994751,0,4,30,5,"Monday",5,22,27.36,7,94,0.074468085106383,7,5.5,2
66.8,4.8,0,0,489,2019-05-20,0,-85.254192,34.994751,0,4,30,5,"Monday",5,23,28.41,5,55.5,0.0900900900900901,3,4.5,2
65.6,5,0,0,489,2019-05-21,0,-85.254192,34.994751,0,4,30,5,"Tuesday",5,0,27.54,5,29,0.172413793103448,3,2.25,2
62.1,5.1,0,0,489,2019-05-21,0,-85.254192,34.994751,0,4,30,5,"Tuesday",5,1,30,0,14.5,0,0,1.25,2
60.7,5,0,0,489,2019-05-21,0,-85.254192,34.994751,0,4,30,5,"Tuesday",5,2,30,0,8.5,0,1,1.25,2
60,3.6,0,0,489,2019-05-21,0,-85.254192,34.994751,0,4,30,5,"Tuesday",5,3,32.62,1,13,0.0769230769230769,2,1.5,2
61.4,3.3,0,0,489,2019-05-21,0,-85.254192,34.994751,0,4,30,5,"Tuesday",5,4,37.9,1,29,0.0344827586206897,2,1,2
61.1,3,0,0,489,2019-05-21,0,-85.254192,34.994751,0,4,30,5,"Tuesday",5,5,27.19,1,73.5,0.0136054421768707,1,1.75,2
61,3.3,0,0,489,2019-05-21,0,-85.254192,34.994751,0,4,30,5,"Tuesday",5,6,24.58,5,142.5,0.0350877192982456,0,4.5,2
59.9,3.5,0,0,489,2019-05-21,0,-85.254192,34.994751,0,4,30,5,"Tuesday",5,7,28.8,5,259,0.0193050193050193,7,8,2
65.3,3.3,0,0,489,2019-05-21,0,-85.254192,34.994751,0,4,30,5,"Tuesday",5,8,19.61,4,239,0.0167364016736402,3,11.5,2
70.2,3.2,0,0,489,2019-05-21,0,-85.254192,34.994751,0,4,30,5,"Tuesday",5,9,26.93,8,182.5,0.0438356164383562,9,9.5,2
76.8,4.3,0,0,490,2019-05-20,0,-85.254769,34.99775,0,4,37,6,"Monday",5,10,22.5,7,71,0.0985915492957746,4,2.75,6
80,4.5,0,0,490,2019-05-20,0,-85.254769,34.99775,0,4,37,6,"Monday",5,11,18.5,9,83,0.108433734939759,7,7,6
82.8,4.5,0,0,490,2019-05-20,0,-85.254769,34.99775,0,4,37,6,"Monday",5,12,19.65,2,92,0.0217391304347826,6,6.75,6
84.6,4.9,0,0,490,2019-05-20,0,-85.254769,34.99775,0,4,37,6,"Monday",5,13,25.63,1,93.5,0.0106951871657754,6,6.5,6
85.7,5.6,0,0,490,2019-05-20,0,-85.254769,34.99775,0,4,37,6,"Monday",5,14,22.35,15,137.5,0.109090909090909,12,9,6
85.3,6.8,0,0,490,2019-05-20,0,-85.254769,34.99775,0,4,37,6,"Monday",5,15,23.49,5,116.5,0.0429184549356223,5,6,6
85.2,7.1,0,0,490,2019-05-20,0,-85.254769,34.99775,0,4,37,6,"Monday",5,16,16.79,11,130,0.0846153846153846,10,8,6
84.8,6.2,0,0,490,2019-05-20,0,-85.254769,34.99775,0,4,37,6,"Monday",5,17,26.12,8,153,0.0522875816993464,10,6.75,6
83.6,5.6,0,0,490,2019-05-20,0,-85.254769,34.99775,0,4,37,6,"Monday",5,18,23.72,6,116,0.0517241379310345,4,8,6
81.6,3.6,0,0,490,2019-05-20,0,-85.254769,34.99775,0,4,37,6,"Monday",5,19,20.64,4,81,0.0493827160493827,7,5.75,6
74.4,4.2,0,0,490,2019-05-20,0,-85.254769,34.99775,0,4,37,6,"Monday",5,20,14.21,1,55,0.0181818181818182,3,2.75,6
73.9,4.9,0,0,490,2019-05-20,0,-85.254769,34.99775,0,4,37,6,"Monday",5,21,25.11,3,51.5,0.058252427184466,1,2,6
68.9,4.9,0,0,490,2019-05-20,0,-85.254769,34.99775,0,4,37,6,"Monday",5,22,18.63,3,24,0.125,2,1.5,6
66.8,4.8,0,0,490,2019-05-20,0,-85.254769,34.99775,0,4,37,6,"Monday",5,23,37,0,19.5,0,2,1.5,6
65.6,5,0,0,490,2019-05-21,0,-85.254769,34.99775,0,4,37,6,"Tuesday",5,0,27.96,1,7,0.142857142857143,1,0.5,6
62.1,5.1,0,0,490,2019-05-21,0,-85.254769,34.99775,0,4,37,6,"Tuesday",5,1,37,0,5.5,0,2,1.25,6
60.7,5,0,0,490,2019-05-21,0,-85.254769,34.99775,0,4,37,6,"Tuesday",5,2,37,0,3.5,0,0,0,6
60,3.6,0,0,490,2019-05-21,0,-85.254769,34.99775,0,4,37,6,"Tuesday",5,3,26.41,1,2,0.5,0,0.5,6
61.4,3.3,0,0,490,2019-05-21,0,-85.254769,34.99775,0,4,37,6,"Tuesday",5,4,37,0,8.5,0,0,0.5,6
61.1,3,0,0,490,2019-05-21,0,-85.254769,34.99775,0,4,37,6,"Tuesday",5,5,34.18,1,23,0.0434782608695652,0,0.25,6
61,3.3,0,0,490,2019-05-21,0,-85.254769,34.99775,0,4,37,6,"Tuesday",5,6,26.36,3,73.5,0.0408163265306122,7,5.25,6
59.9,3.5,0,0,490,2019-05-21,0,-85.254769,34.99775,0,4,37,6,"Tuesday",5,7,23.72,11,165,0.0666666666666667,18,14.25,6
65.3,3.3,0,0,490,2019-05-21,0,-85.254769,34.99775,0,4,37,6,"Tuesday",5,8,24.56,21,112.5,0.186666666666667,9,13.5,6
70.2,3.2,0,0,490,2019-05-21,0,-85.254769,34.99775,0,4,37,6,"Tuesday",5,9,23.45,5,78,0.0641025641025641,7,6.5,6
81.1,9.2,0,0,492,2019-05-22,0,-85.249813,35.021482,0,7,28,6,"Wednesday",5,11,28,0,14,0,0,0,1
84.1,11.5,0,0,492,2019-05-22,0,-85.249813,35.021482,0,7,28,6,"Wednesday",5,12,9.94,1,8,0.125,0,0,1
86.1,11.9,0,0,492,2019-05-22,0,-85.249813,35.021482,0,7,28,6,"Wednesday",5,13,28,0,11,0,0,0.25,1
87.3,11.9,0,0,492,2019-05-22,0,-85.249813,35.021482,0,7,28,6,"Wednesday",5,14,28,0,8.5,0,0,0,1
87.9,9.2,0,0,492,2019-05-22,0,-85.249813,35.021482,0,7,28,6,"Wednesday",5,15,28,0,13.5,0,0,0,1
88.1,9,0,0,492,2019-05-22,0,-85.249813,35.021482,0,7,28,6,"Wednesday",5,16,28,0,10.5,0,0,0,1
87.4,9.4,0,0,492,2019-05-22,0,-85.249813,35.021482,0,7,28,6,"Wednesday",5,17,28,0,13.5,0,0,0.25,1
85.8,8.1,0,0,492,2019-05-22,0,-85.249813,35.021482,0,7,28,6,"Wednesday",5,18,28,0,5.5,0,0,0,1
82.4,5.5,0,0,492,2019-05-22,0,-85.249813,35.021482,0,7,28,6,"Wednesday",5,19,28,0,5.5,0,0,0,1
76.4,5.6,0,0,492,2019-05-22,0,-85.249813,35.021482,0,7,28,6,"Wednesday",5,20,28,0,6.5,0,0,0,1
72.8,5.6,0,0,492,2019-05-22,0,-85.249813,35.021482,0,7,28,6,"Wednesday",5,21,28,0,7,0,1,0.25,1
70.7,5.5,0,0,492,2019-05-22,0,-85.249813,35.021482,0,7,28,6,"Wednesday",5,22,28,0,2,0,0,0,1
69.9,5.7,0,0,492,2019-05-22,0,-85.249813,35.021482,0,7,28,6,"Wednesday",5,23,28,0,0.5,0,0,0,1
67.4,5,0,0,492,2019-05-23,0,-85.249813,35.021482,0,7,28,6,"Thursday",5,1,28,0,0.5,0,0,0,1
77.9,6.3,0,0,492,2019-05-23,0,-85.249813,35.021482,0,7,28,6,"Thursday",5,10,28,0,10.5,0,0,0,1
64.1,4,0,0,492,2019-05-23,0,-85.249813,35.021482,0,7,28,6,"Thursday",5,4,28,0,2,0,0,0,1
63,3.4,0,0,492,2019-05-23,0,-85.249813,35.021482,0,7,28,6,"Thursday",5,5,28,0,0.5,0,0,0,1
64.6,3.5,0,0,492,2019-05-23,0,-85.249813,35.021482,0,7,28,6,"Thursday",5,6,28,0,5.5,0,0,0,1
66.2,3.9,0,0,492,2019-05-23,0,-85.249813,35.021482,0,7,28,6,"Thursday",5,7,28,0,4.5,0,0,0,1
70.2,4.9,0,0,492,2019-05-23,0,-85.249813,35.021482,0,7,28,6,"Thursday",5,8,28,0,8.5,0,0,0.25,1
75.2,6.2,0,0,492,2019-05-23,0,-85.249813,35.021482,0,7,28,6,"Thursday",5,9,28,0,2,0,0,0,1
69.8,3.5,0,0,493,2019-04-24,0,-85.278373,35.020453,0,4,45,6,"Wednesday",4,10,27.88,6,116.5,0.0515021459227468,5,5.5,7
72.4,6,0,0,493,2019-04-24,0,-85.278373,35.020453,0,4,45,6,"Wednesday",4,11,27.36,7,123.5,0.0566801619433198,10,9,7
74.8,6.7,0,0,493,2019-04-24,0,-85.278373,35.020453,0,4,45,6,"Wednesday",4,12,22.94,8,143,0.0559440559440559,4,6.5,7
76.6,6.9,0,0,493,2019-04-24,0,-85.278373,35.020453,0,4,45,6,"Wednesday",4,13,27.7,5,145,0.0344827586206897,5,7,7
78,6.9,0,0,493,2019-04-24,0,-85.278373,35.020453,0,4,45,6,"Wednesday",4,14,26.54,11,169.5,0.0648967551622419,14,8.25,7
79.4,6.2,0,0,493,2019-04-24,0,-85.278373,35.020453,0,4,45,6,"Wednesday",4,15,22.39,17,230.5,0.0737527114967462,9,7.25,7
77.8,6.4,0,0,493,2019-04-24,0,-85.278373,35.020453,0,4,45,6,"Wednesday",4,16,24.32,12,212.5,0.0564705882352941,7,8.25,7
77.2,5.6,0,0,493,2019-04-24,0,-85.278373,35.020453,0,4,45,6,"Wednesday",4,17,24.97,6,181,0.0331491712707182,8,11.25,7
77.1,5.4,0,0,493,2019-04-24,0,-85.278373,35.020453,0,4,45,6,"Wednesday",4,18,30.44,15,176.5,0.084985835694051,10,9.5,7
73.4,5.2,0,0,493,2019-04-24,0,-85.278373,35.020453,0,4,45,6,"Wednesday",4,19,28.77,5,163,0.0306748466257669,6,4.25,7
67.2,6.6,0,0,493,2019-04-24,0,-85.278373,35.020453,0,4,45,6,"Wednesday",4,20,26.11,6,151,0.0397350993377483,3,8,7
67,7.9,0,0,493,2019-04-24,0,-85.278373,35.020453,0,4,45,6,"Wednesday",4,21,31.51,7,119,0.0588235294117647,9,6.75,7
64.7,7.6,0,0,493,2019-04-24,0,-85.278373,35.020453,0,4,45,6,"Wednesday",4,22,30.52,2,96.5,0.0207253886010363,4,4.25,7
62.1,6.9,0,0,493,2019-04-24,0,-85.278373,35.020453,0,4,45,6,"Wednesday",4,23,24.54,1,55.5,0.018018018018018,1,2,7
60.1,5.9,0,0,493,2019-04-25,0,-85.278373,35.020453,0,4,45,6,"Thursday",4,0,45,0,26.5,0,0,1,7
58.9,5.3,0,0,493,2019-04-25,0,-85.278373,35.020453,0,4,45,6,"Thursday",4,1,45,0,15,0,0,0,7
59,5.4,0,0,493,2019-04-25,0,-85.278373,35.020453,0,4,45,6,"Thursday",4,2,45,0,7,0,2,1.25,7
62.3,7.3,0,0,493,2019-04-25,0,-85.278373,35.020453,0,4,45,6,"Thursday",4,3,32.7,2,13,0.153846153846154,1,0.5,7
61.5,8.2,0.02,0,493,2019-04-25,0,-85.278373,35.020453,0,4,45,6,"Thursday",4,4,45,0,13,0,0,0,7
61.1,6.5,0.02,0,493,2019-04-25,0,-85.278373,35.020453,0,4,45,6,"Thursday",4,5,33.94,2,42,0.0476190476190476,1,0.5,7
61.2,5.9,0.01,0,493,2019-04-25,0,-85.278373,35.020453,0,4,45,6,"Thursday",4,6,30.52,7,111.5,0.062780269058296,6,6.5,7
61.2,5.3,0.01,0,493,2019-04-25,0,-85.278373,35.020453,0,4,45,6,"Thursday",4,7,19.92,11,204.5,0.0537897310513447,7,7.5,7
61.5,4.8,0,0,493,2019-04-25,0,-85.278373,35.020453,0,4,45,6,"Thursday",4,8,26.22,5,144.5,0.0346020761245675,4,7.5,7
64.9,4.1,0,0,493,2019-04-25,0,-85.278373,35.020453,0,4,45,6,"Thursday",4,9,28.92,6,121.5,0.0493827160493827,9,6.25,7
75.2,6,0,0,494,2019-05-08,0,-85.290128,35.00124,0,5,35,5,"Wednesday",5,11,28.78,4,123,0.032520325203252,3,4,4
78.6,9.5,0,0,494,2019-05-08,0,-85.290128,35.00124,0,5,35,5,"Wednesday",5,12,29.48,5,131,0.0381679389312977,8,6.25,4
80.8,10.6,0,0,494,2019-05-08,0,-85.290128,35.00124,0,5,35,5,"Wednesday",5,13,26.65,7,138,0.0507246376811594,4,5,4
82.4,11.4,0,0,494,2019-05-08,0,-85.290128,35.00124,0,5,35,5,"Wednesday",5,14,31.33,3,176,0.0170454545454545,4,5,4
83,9.8,0,0,494,2019-05-08,0,-85.290128,35.00124,0,5,35,5,"Wednesday",5,15,28.54,8,177,0.0451977401129944,4,8,4
83.2,10.2,0,0,494,2019-05-08,0,-85.290128,35.00124,0,5,35,5,"Wednesday",5,16,24.61,14,220,0.0636363636363636,12,13.5,4
82.6,10,0,0,494,2019-05-08,0,-85.290128,35.00124,0,5,35,5,"Wednesday",5,17,30.38,11,232.5,0.0473118279569892,3,9.5,4
81.1,9.7,0,0,494,2019-05-08,0,-85.290128,35.00124,0,5,35,5,"Wednesday",5,18,34.06,4,169,0.0236686390532544,8,6,4
76.7,7.8,0.001,0,494,2019-05-08,0,-85.290128,35.00124,0,5,35,5,"Wednesday",5,19,24.6,3,136,0.0220588235294118,4,4.75,4
72.6,8.7,0,0,494,2019-05-08,0,-85.290128,35.00124,0,5,35,5,"Wednesday",5,20,35,0,143.5,0,3,4.5,4
71.6,7.3,0,0,494,2019-05-08,0,-85.290128,35.00124,0,5,35,5,"Wednesday",5,21,26.18,2,100,0.02,2,4,4
70.1,7.4,0,0,494,2019-05-08,0,-85.290128,35.00124,0,5,35,5,"Wednesday",5,22,30.02,2,64.5,0.0310077519379845,0,1.5,4
68.3,6.6,0,0,494,2019-05-08,0,-85.290128,35.00124,0,5,35,5,"Wednesday",5,23,35,0,38.5,0,0,1,4
67.4,6.9,0,0,494,2019-05-09,0,-85.290128,35.00124,0,5,35,5,"Thursday",5,0,30.52,2,25.5,0.0784313725490196,0,0.75,4
66.8,7.1,0,0,494,2019-05-09,0,-85.290128,35.00124,0,5,35,5,"Thursday",5,1,35.11,1,8,0.125,0,0.25,4
67.6,7,0,0,494,2019-05-09,0,-85.290128,35.00124,0,5,35,5,"Thursday",5,10,32.08,2,75,0.0266666666666667,5,4.25,4
66.1,7.1,0,0,494,2019-05-09,0,-85.290128,35.00124,0,5,35,5,"Thursday",5,2,35,0,13,0,0,0.25,4
67,9.1,0,0,494,2019-05-09,0,-85.290128,35.00124,0,5,35,5,"Thursday",5,3,35,0,5.5,0,0,0.25,4
66.7,9.8,0,0,494,2019-05-09,0,-85.290128,35.00124,0,5,35,5,"Thursday",5,4,35.11,1,9.5,0.105263157894737,0,0.25,4
66.4,12.3,0,0,494,2019-05-09,0,-85.290128,35.00124,0,5,35,5,"Thursday",5,5,35,0,25.5,0,0,0,4
65.8,9.1,0,0,494,2019-05-09,0,-85.290128,35.00124,0,5,35,5,"Thursday",5,6,28.35,2,79.5,0.0251572327044025,1,3.25,4
64.8,7,0,0,494,2019-05-09,0,-85.290128,35.00124,0,5,35,5,"Thursday",5,7,29.59,5,141,0.0354609929078014,6,3.5,4
64.4,5.4,0.001,0,494,2019-05-09,0,-85.290128,35.00124,0,5,35,5,"Thursday",5,8,21.75,6,136,0.0441176470588235,5,5.25,4
66.9,5.2,0.01,0,494,2019-05-09,0,-85.290128,35.00124,0,5,35,5,"Thursday",5,9,25.99,3,100.5,0.0298507462686567,7,4,4
76.9,6,0,0,495,2019-05-08,0,-85.28653,34.99119,0,4,35,5,"Wednesday",5,11,28.94,8,231.5,0.0345572354211663,9,8,5
80.3,9.3,0,0,495,2019-05-08,0,-85.28653,34.99119,0,4,35,5,"Wednesday",5,12,26.6,19,262,0.0725190839694656,13,11,5
82.6,10.5,0,0,495,2019-05-08,0,-85.28653,34.99119,0,4,35,5,"Wednesday",5,13,25.33,21,248.5,0.0845070422535211,11,9,5
84.1,11.4,0,0,495,2019-05-08,0,-85.28653,34.99119,0,4,35,5,"Wednesday",5,14,21.32,13,257.5,0.0504854368932039,17,13,5
84.7,10.1,0,0,495,2019-05-08,0,-85.28653,34.99119,0,4,35,5,"Wednesday",5,15,28.11,13,317,0.0410094637223975,10,11,5
84.8,10.3,0,0,495,2019-05-08,0,-85.28653,34.99119,0,4,35,5,"Wednesday",5,16,26.72,11,354.5,0.0310296191819464,20,14.25,5
84.3,10.3,0,0,495,2019-05-08,0,-85.28653,34.99119,0,4,35,5,"Wednesday",5,17,18.7,13,365.5,0.0355677154582763,9,9,5
82.7,10.3,0,0,495,2019-05-08,0,-85.28653,34.99119,0,4,35,5,"Wednesday",5,18,24.29,14,242.5,0.0577319587628866,12,11.25,5
78.2,8.2,0.01,0,495,2019-05-08,0,-85.28653,34.99119,0,4,35,5,"Wednesday",5,19,19.74,8,205,0.0390243902439024,3,7.75,5
73.6,9.3,0,0,495,2019-05-08,0,-85.28653,34.99119,0,4,35,5,"Wednesday",5,20,21.84,5,193,0.0259067357512953,2,3,5
72.9,7.7,0,0,495,2019-05-08,0,-85.28653,34.99119,0,4,35,5,"Wednesday",5,21,28.48,3,150,0.02,4,3.75,5
71.4,7.8,0,0,495,2019-05-08,0,-85.28653,34.99119,0,4,35,5,"Wednesday",5,22,22.29,2,93,0.021505376344086,2,2.5,5
70.1,7.6,0,0,495,2019-05-08,0,-85.28653,34.99119,0,4,35,5,"Wednesday",5,23,16.16,1,71.5,0.013986013986014,2,1.75,5
69.5,8.5,0,0,495,2019-05-09,0,-85.28653,34.99119,0,4,35,5,"Thursday",5,0,27.34,1,39.5,0.0253164556962025,0,0.75,5
68.9,9,0,0,495,2019-05-09,0,-85.28653,34.99119,0,4,35,5,"Thursday",5,1,28.58,2,17.5,0.114285714285714,0,0.5,5
69.3,8.8,0,0,495,2019-05-09,0,-85.28653,34.99119,0,4,35,5,"Thursday",5,10,24.52,9,160,0.05625,7,8.75,5
68.3,9.1,0,0,495,2019-05-09,0,-85.28653,34.99119,0,4,35,5,"Thursday",5,2,35,0,23,0,1,0.25,5
68.7,10.5,0,0,495,2019-05-09,0,-85.28653,34.99119,0,4,35,5,"Thursday",5,3,47.85,1,14,0.0714285714285714,0,0.25,5
68.4,11,0,0,495,2019-05-09,0,-85.28653,34.99119,0,4,35,5,"Thursday",5,4,28.27,1,26,0.0384615384615385,1,1.5,5
67.9,13.7,0,0,495,2019-05-09,0,-85.28653,34.99119,0,4,35,5,"Thursday",5,5,32,2,72,0.0277777777777778,9,5.25,5
67.1,10.3,0,0,495,2019-05-09,0,-85.28653,34.99119,0,4,35,5,"Thursday",5,6,33.65,10,162.5,0.0615384615384615,14,12,5
66,8.4,0,0,495,2019-05-09,0,-85.28653,34.99119,0,4,35,5,"Thursday",5,7,24.35,22,306.5,0.0717781402936378,24,21.75,5
66,7.6,0,0,495,2019-05-09,0,-85.28653,34.99119,0,4,35,5,"Thursday",5,8,28.28,20,262.5,0.0761904761904762,16,20,5
68.5,6.4,0,0,495,2019-05-09,0,-85.28653,34.99119,0,4,35,5,"Thursday",5,9,25.36,10,186,0.0537634408602151,4,7.25,5
61.4,8.3,0,0,496,2019-05-13,0,-85.343824,35.00086,0,5,20,5,"Monday",5,11,30.6,1,27,0.037037037037037,6,4.25,5
64.1,8.5,0,0,496,2019-05-13,0,-85.343824,35.00086,0,5,20,5,"Monday",5,12,24.12,6,47.5,0.126315789473684,6,7,5
66.3,9,0,0,496,2019-05-13,0,-85.343824,35.00086,0,5,20,5,"Monday",5,13,22.88,13,50.5,0.257425742574257,6,5.75,5
67.8,9.7,0,0,496,2019-05-13,0,-85.343824,35.00086,0,5,20,5,"Monday",5,14,25.07,5,49,0.102040816326531,7,7.25,5
